!!id a e inc node peri ma epoch H 
1079 47.9570 0.2501 7.2027 131.7346 299.0762 330.1339 53157.0 7.0
1082 47.9981 0.2437 3.8047 43.3169 233.9832 51.6276 53157.0 7.0
1083 47.9510 0.3082 5.8177 345.5853 109.4301 142.3399 53157.0 7.0
1083 47.6134 0.3136 8.1750 102.6058 336.5012 352.9523 53157.0 7.0
1086 47.7557 0.3481 16.8260 12.0953 286.0861 42.1842 53157.0 7.0
1087 47.6872 0.3671 5.0382 356.7518 116.3855 311.4552 53157.0 7.0
1087 47.9374 0.2642 1.4748 231.1996 53.6831 49.3983 53157.0 7.0
1087 47.8780 0.1993 9.8221 222.9812 160.1558 8.8788 53157.0 7.0
1087 47.6626 0.3867 3.8383 329.3284 271.7675 71.0170 53157.0 7.0
1088 47.9308 0.1609 6.2832 127.4944 107.2583 97.6495 53157.0 7.0
1088 47.7574 0.2353 8.7995 261.5416 356.1587 55.5788 53157.0 7.0
1093 47.9167 0.3072 4.4551 26.2500 219.3000 87.9881 53157.0 7.0
1093 47.8129 0.1985 9.0586 185.8026 287.5201 126.7447 53157.0 7.0
1100 47.8899 0.2509 4.8268 165.5314 316.2330 141.8228 53157.0 7.0
1100 47.6693 0.3660 6.0491 74.8885 292.5335 183.8031 53157.0 7.0
1100 47.8695 0.3260 5.4162 275.0507 322.3671 72.8013 53157.0 7.0
1101 47.6144 0.3425 1.8284 282.4598 306.7831 263.7905 53157.0 7.0
1102 47.8128 0.2717 6.7536 44.7701 143.7499 282.3937 53157.0 7.0
1102 47.8550 0.2857 11.8983 169.5027 164.7776 29.7449 53157.0 7.0
1103 47.9769 0.2072 8.1453 47.8749 194.8412 267.3999 53157.0 7.0
1103 47.8114 0.2680 2.1551 24.7093 233.1047 250.5926 53157.0 7.0
1103 47.6448 0.2795 5.8959 223.1953 112.2428 211.9766 53157.0 7.0
1105 47.8453 0.2614 4.6631 172.3378 141.1734 43.2745 53157.0 7.0
1107 47.7399 0.1792 1.9947 20.9722 95.1983 312.2536 53157.0 7.0
1108 47.6015 0.2254 9.6806 4.1644 34.7531 177.2876 53157.0 7.0
1114 47.8741 0.3911 6.8826 172.8502 28.7617 276.2921 53157.0 7.0
1114 47.9302 0.2879 5.4463 319.5482 239.3123 282.2996 53157.0 7.0
1114 47.6682 0.2390 8.9644 24.8336 14.7512 348.7348 53157.0 7.0
1114 47.8578 0.4003 11.3768 21.7850 329.4455 197.4205 53157.0 7.0
1116 47.6671 0.3092 7.7999 112.7768 359.3198 312.2227 53157.0 7.0
1117 47.6991 0.3428 1.3310 303.4730 174.8037 318.3468 53157.0 7.0
1117 47.6287 0.3797 4.4459 280.6538 304.3045 74.3879 53157.0 7.0
1118 47.7617 0.2732 4.2849 106.3805 97.4088 81.1128 53157.0 7.0
1119 47.8054 0.2762 2.4021 141.9486 287.1134 178.0602 53157.0 7.0
1120 47.8378 0.3180 2.9253 128.0622 89.4271 275.3161 53157.0 7.0
1123 47.7670 0.2523 10.5164 149.0285 327.5465 159.0915 53157.0 7.0
1123 47.9347 0.1923 3.0653 63.2210 157.1007 102.5748 53157.0 7.0
1124 47.7247 0.2415 2.8742 340.0614 138.6529 152.4965 53157.0 7.0
1126 47.6932 0.2719 4.4424 232.1433 92.1708 222.6181 53157.0 7.0
1126 47.7244 0.2402 9.1290 37.0512 325.6962 25.7826 53157.0 7.0
1126 47.8632 0.2111 4.3679 294.3153 319.6397 81.8667 53157.0 7.0
1126 47.9583 0.1614 3.5366 16.4973 117.1649 324.5117 53157.0 7.0
1127 47.6085 0.2509 6.7747 57.5733 48.9221 133.7389 53157.0 7.0
1128 47.6710 0.3071 8.6352 89.9715 268.8167 15.8180 53157.0 7.0
1129 47.7940 0.1538 9.7043 335.9050 70.8537 31.4999 53157.0 7.0
1130 47.7717 0.2307 3.8415 165.4027 212.9983 196.5280 53157.0 7.0
1133 47.8042 0.2178 8.3373 197.7977 306.4952 132.4321 53157.0 7.0
1133 47.9037 0.3300 4.3978 270.9485 274.7465 275.6984 53157.0 7.0
1137 47.6122 0.2816 2.6240 249.1079 254.4794 113.5305 53157.0 7.0
1139 47.9559 0.1910 2.3027 245.5256 116.2116 4.4281 53157.0 7.0
1139 47.8482 0.3330 10.4839 291.9525 144.3223 157.7933 53157.0 7.0
1139 47.6105 0.2740 10.2804 193.2510 174.2457 203.9713 53157.0 7.0
1139 47.6105 0.3055 8.7453 199.3933 155.6993 27.9072 53157.0 7.0
1139 47.7692 0.3782 12.9092 334.4593 27.2385 190.8387 53157.0 7.0
1140 47.6690 0.2399 4.9516 241.4873 152.4902 184.2921 53157.0 7.0
1141 47.6353 0.3247 7.8959 223.5020 210.7427 151.9474 53157.0 7.0
1143 47.9099 0.3041 2.3687 188.9034 68.1728 238.0457 53157.0 7.0
1147 47.8411 0.2349 3.4805 39.9255 124.5164 130.0016 53157.0 7.0
1149 47.7823 0.2220 4.4718 356.1433 89.6787 333.8048 53157.0 7.0
1150 47.8287 0.3020 8.0449 214.8366 282.1906 312.5518 53157.0 7.0
1150 47.7147 0.1522 14.0302 80.3646 37.0244 318.7854 53157.0 7.0
1152 47.9671 0.2429 14.0292 267.8266 350.7595 65.7499 53157.0 7.0
1153 47.6044 0.1125 11.3161 16.7853 305.5112 218.7325 53157.0 7.0
1153 47.7015 0.2361 9.4143 185.5472 81.3261 88.8438 53157.0 7.0
1154 47.9859 0.3491 4.0002 229.9634 114.8306 196.0928 53157.0 7.0
1154 47.9976 0.2306 6.1581 172.0218 57.2880 75.3911 53157.0 7.0
1155 47.9093 0.3289 9.5047 176.6985 151.9273 28.4941 53157.0 7.0
1157 47.6546 0.3515 14.6539 235.7620 322.6355 93.6895 53157.0 7.0
1157 47.6701 0.2804 0.8516 3.4205 41.5931 170.6235 53157.0 7.0
1162 47.7690 0.2220 9.4513 1.0107 44.3947 182.1248 53157.0 7.0
1167 47.9023 0.2985 7.4149 325.2504 207.0781 281.4693 53157.0 7.0
1167 47.6159 0.2012 10.7364 37.4935 121.2619 98.5075 53157.0 7.0
1170 47.8807 0.2656 2.7469 176.2744 353.0102 295.0073 53157.0 7.0
1175 47.6780 0.3735 7.3914 131.8099 24.9858 113.8846 53157.0 7.0
1176 47.9427 0.2942 9.8637 330.5269 343.8911 51.0396 53157.0 7.0
1178 47.8124 0.2881 4.7489 160.2076 299.0434 144.3034 53157.0 7.0
1178 47.8791 0.2738 5.8810 193.0389 344.3154 290.3292 53157.0 7.0
1178 47.8554 0.3729 12.2696 229.5495 21.6451 244.0957 53157.0 7.0
1179 47.8872 0.2866 2.2677 266.4099 280.2007 104.4414 53157.0 7.0
1179 47.9082 0.2648 4.9008 88.1007 186.3212 229.5126 53157.0 7.0
1180 47.9719 0.2189 5.7375 143.0479 321.3786 173.0192 53157.0 7.0
1181 47.8174 0.2984 13.6022 290.7369 316.2557 244.9032 53157.0 7.0
1182 47.8397 0.2406 5.5534 6.6417 14.0740 169.1227 53157.0 7.0
1182 47.7385 0.3641 7.0741 42.6149 253.8323 221.5165 53157.0 7.0
1184 47.6578 0.2543 7.1839 183.2848 238.5703 347.6796 53157.0 7.0
1184 47.9593 0.3667 1.7141 342.0563 281.3691 236.2026 53157.0 7.0
1184 47.8969 0.2386 11.4292 327.9053 197.5296 111.2263 53157.0 7.0
1187 47.6049 0.3120 2.6905 92.8663 242.4312 201.4766 53157.0 7.0
1187 47.6969 0.3737 4.8999 3.8938 68.4948 155.6960 53157.0 7.0
1189 47.6003 0.2510 10.3545 67.0977 113.5708 92.5248 53157.0 7.0
1189 47.8785 0.2707 10.4386 262.5930 34.9645 33.3938 53157.0 7.0
1189 47.9207 0.1778 7.7456 317.9503 144.0521 327.2671 53157.0 7.0
1192 47.6252 0.2856 0.7273 291.0138 180.9887 141.5402 53157.0 7.0
1192 47.9592 0.2397 3.0961 200.4403 126.1414 208.9878 53157.0 7.0
1193 47.7533 0.3070 10.1670 145.7447 252.7242 352.4867 53157.0 7.0
1193 47.6849 0.3422 5.3527 54.0464 308.3862 9.4440 53157.0 7.0
1197 47.8169 0.2601 0.7709 30.6261 331.2598 17.0222 53157.0 7.0
1197 47.6359 0.2357 12.4516 120.8627 170.2927 38.9138 53157.0 7.0
1197 47.6548 0.3012 7.7425 145.1678 1.0130 300.0303 53157.0 7.0
1198 47.6849 0.1977 5.7902 247.1746 68.1905 253.6974 53157.0 7.0
1200 47.7426 0.2680 7.5836 9.6638 231.7516 53.8635 53157.0 7.0
1202 47.6145 0.1553 13.8842 294.6125 109.0716 350.8980 53157.0 7.0
1202 47.9087 0.1933 5.0470 190.8955 189.1588 21.2897 53157.0 7.0
1205 47.7518 0.1018 18.3911 58.0700 223.9839 266.7740 53157.0 7.0
1205 47.9552 0.2490 5.8209 128.8595 88.6432 87.6952 53157.0 7.0
1208 47.7594 0.2565 9.9993 310.8064 239.8155 99.3758 53157.0 7.0
1209 47.7356 0.3136 11.3453 201.7704 186.2790 168.5689 53157.0 7.0
1209 47.9033 0.2412 13.3475 48.6190 268.2698 216.6409 53157.0 7.0
1211 47.6995 0.1671 4.7044 26.8709 226.7858 75.0065 53157.0 7.0
1211 47.7085 0.2406 7.7634 86.7576 216.1921 40.7979 53157.0 7.0
1211 47.8005 0.2592 1.8150 240.6191 158.4163 16.9958 53157.0 7.0
1212 47.9067 0.2644 8.2869 105.5753 338.7701 331.6746 53157.0 7.0
1212 47.6438 0.1530 1.1038 31.3323 128.5512 112.5502 53157.0 7.0
1215 47.9162 0.2581 6.4961 149.0442 263.8531 22.9278 53157.0 7.0
1216 47.9447 0.3445 4.3585 36.7921 298.2349 199.2229 53157.0 7.0
1216 47.9696 0.3296 15.0662 216.9108 208.1970 165.3703 53157.0 7.0
1219 47.7737 0.2961 5.1205 8.0051 78.4574 331.0353 53157.0 7.0
1221 47.9628 0.2477 12.3881 173.9085 69.2713 255.3174 53157.0 7.0
1221 47.8089 0.2713 5.0105 100.5885 12.1812 141.4841 53157.0 7.0
1221 47.8013 0.3548 6.2622 97.6001 208.2720 45.1162 53157.0 7.0
1221 47.7319 0.2864 11.9561 217.8446 310.0066 289.4255 53157.0 7.0
1223 47.7758 0.3286 4.1656 10.7080 162.2533 288.9479 53157.0 7.0
1224 47.8585 0.2389 1.6568 234.1926 317.4864 287.9845 53157.0 7.0
1228 47.6692 0.2674 6.8930 172.3101 272.5868 159.1561 53157.0 7.0
1230 47.7161 0.2481 5.6093 153.4338 99.9227 85.4212 53157.0 7.0
1235 47.8673 0.2514 8.5066 181.2758 92.3575 59.7056 53157.0 7.0
1235 47.7955 0.3536 10.4299 179.8648 65.9748 251.9905 53157.0 7.0
1235 47.8098 0.2602 3.7803 138.4781 113.2391 64.6031 53157.0 7.0
1235 47.6972 0.3002 0.3836 352.7593 167.6266 103.9758 53157.0 7.0
1239 47.9242 0.2943 2.3501 351.7232 325.7382 35.7575 53157.0 7.0
1242 47.7207 0.1062 9.2671 287.8093 135.8407 159.0956 53157.0 7.0
1242 47.6846 0.2156 9.7187 76.9550 71.6636 314.9642 53157.0 7.0
1243 47.7530 0.2075 8.2660 71.2675 183.0601 237.9060 53157.0 7.0
1243 47.9638 0.2275 11.9405 236.8048 129.7148 202.0906 53157.0 7.0
1243 47.8667 0.2742 12.2556 122.5550 328.0221 340.4097 53157.0 7.0
1244 47.9407 0.2374 2.5807 166.5063 352.4584 112.2141 53157.0 7.0
1244 47.8875 0.3322 3.0825 248.6339 192.9628 165.8371 53157.0 7.0
1247 47.6110 0.2586 9.2322 197.4698 133.5165 39.9738 53157.0 7.0
1247 47.9748 0.1734 5.6241 162.1870 329.2409 346.0713 53157.0 7.0
1249 47.6917 0.3124 1.8185 252.4997 120.5733 4.9121 53157.0 7.0
1250 47.6366 0.2408 15.9589 27.3858 17.2129 161.9015 53157.0 7.0
1251 47.9257 0.2920 3.5236 177.6921 235.1632 352.9070 53157.0 7.0
1253 47.9343 0.2389 3.1660 65.5988 32.0452 143.8555 53157.0 7.0
1253 47.6897 0.2141 10.9140 253.1077 188.0149 157.7713 53157.0 7.0
1253 47.9993 0.3042 5.8909 22.9610 189.2030 107.1679 53157.0 7.0
1253 47.9043 0.2344 9.3433 116.2216 99.9628 71.4377 53157.0 7.0
1256 47.7706 0.1494 4.0504 232.0973 225.7874 319.5523 53157.0 7.0
1256 47.6361 0.3388 17.9775 175.0004 185.1949 191.8076 53157.0 7.0
1256 47.7485 0.3312 1.2355 33.2696 72.0397 149.2660 53157.0 7.0
1259 47.7793 0.1880 2.6499 271.1012 192.6747 330.2744 53157.0 7.0
1259 47.7895 0.3055 4.4850 245.6333 319.6133 99.6591 53157.0 7.0
1260 47.8131 0.2676 5.7261 163.1035 109.2052 56.1704 53157.0 7.0
1261 47.8148 0.2429 1.9793 1.2725 279.0271 76.9498 53157.0 7.0
1266 47.8342 0.3252 3.1468 177.7248 181.9794 190.9186 53157.0 7.0
1266 47.6082 0.2812 5.2798 231.3204 72.3298 52.4631 53157.0 7.0
1267 47.6886 0.2055 4.8988 123.7208 282.6027 180.7735 53157.0 7.0
1267 47.7305 0.2489 2.6607 143.1023 165.4089 34.0418 53157.0 7.0
1267 47.9718 0.1962 13.9992 129.3806 160.9763 61.1984 53157.0 7.0
1267 47.7532 0.2366 5.5265 59.1501 277.9484 223.3966 53157.0 7.0
1267 47.7356 0.1540 6.1996 260.3450 313.7345 81.5893 53157.0 7.0
1270 47.6821 0.2351 5.3130 319.9741 148.9856 315.6757 53157.0 7.0
1270 47.7364 0.2343 5.0999 72.9861 54.6943 332.2227 53157.0 7.0
1270 47.9773 0.2605 5.9469 219.9249 194.4328 347.6911 53157.0 7.0
1272 47.7100 0.3651 1.9737 290.8334 29.7075 232.5258 53157.0 7.0
1277 47.8603 0.2307 8.4349 40.4320 60.0692 150.6319 53157.0 7.0
1277 47.8572 0.2652 9.1734 59.1488 73.9341 141.6720 53157.0 7.0
1277 47.9958 0.1974 8.9338 99.5904 49.6725 285.1012 53157.0 7.0
1279 47.9309 0.2581 4.9019 229.6934 126.9164 198.0126 53157.0 7.0
1281 47.9140 0.3173 8.4565 357.4646 140.2970 314.1317 53157.0 7.0
1282 47.7037 0.3305 3.8069 303.8795 168.8352 315.4824 53157.0 7.0
1285 47.6706 0.2599 4.7790 91.8242 252.3981 44.0579 53157.0 7.0
1286 47.9899 0.3532 6.8179 315.0109 233.8443 281.1897 53157.0 7.0
1287 47.6149 0.2453 2.8977 253.0684 159.7531 350.0554 53157.0 7.0
1287 47.8632 0.2477 12.1091 39.9172 323.1845 31.4094 53157.0 7.0
1287 47.7220 0.2564 16.0022 166.9130 19.6605 118.7925 53157.0 7.0
1289 47.6010 0.3471 2.3184 88.4181 183.8564 247.6287 53157.0 7.0
1289 47.7315 0.3066 10.7201 232.6134 342.8321 88.8722 53157.0 7.0
1290 47.7401 0.3277 1.2659 102.7333 348.3421 162.4039 53157.0 7.0
1290 47.6484 0.3063 8.5710 269.3591 36.6356 223.7922 53157.0 7.0
1290 47.7958 0.2638 3.3996 198.4702 153.5376 31.0672 53157.0 7.0
1294 47.9839 0.3146 4.0240 30.8805 330.8767 9.5347 53157.0 7.0
1295 47.6584 0.2316 7.9183 42.8799 84.7488 344.8983 53157.0 7.0
1295 47.9582 0.2166 10.1313 18.1608 155.7115 290.8965 53157.0 7.0
1302 47.9618 0.3519 4.5384 142.2033 138.2998 56.2797 53157.0 7.0
1302 47.7189 0.2482 6.6778 70.7909 83.2499 139.5736 53157.0 7.0
1302 47.6089 0.2421 4.6276 222.5594 333.7883 90.5083 53157.0 7.0
1305 47.8686 0.2773 9.6713 107.6368 58.6772 281.1839 53157.0 7.0
1305 47.7654 0.3153 4.3757 348.8848 23.8618 7.8360 53157.0 7.0
1309 47.9543 0.2910 6.7721 215.3053 273.9129 128.0712 53157.0 7.0
1309 47.8057 0.3759 8.4168 201.0448 331.0998 105.9134 53157.0 7.0
1309 47.7884 0.2652 8.5360 350.4545 285.5189 230.5747 53157.0 7.0
1311 47.8616 0.3176 1.8594 181.6559 220.8384 182.2238 53157.0 7.0
1311 47.6962 0.2006 12.1994 29.0594 318.9657 29.6286 53157.0 7.0
1312 47.7037 0.1864 4.5154 189.0894 5.4431 116.8813 53157.0 7.0
1313 47.9153 0.2960 1.9559 257.4618 182.6535 346.2649 53157.0 7.0
1313 47.9632 0.2631 12.5371 352.4286 302.3536 49.9333 53157.0 7.0
1313 47.7129 0.2762 13.2662 358.6931 269.1131 60.7237 53157.0 7.0
1315 47.9499 0.2840 6.0880 199.0185 131.7446 207.5471 53157.0 7.0
1316 47.6317 0.3422 4.1733 196.4150 224.4690 178.0701 53157.0 7.0
1318 47.9210 0.2955 5.7180 94.2391 99.3230 281.2302 53157.0 7.0
1318 47.9271 0.2272 12.6666 222.2027 334.5645 265.3251 53157.0 7.0
1319 47.7779 0.2757 12.8370 43.5292 51.3709 328.9993 53157.0 7.0
1319 47.9463 0.3185 12.4330 16.2059 213.1371 76.3001 53157.0 7.0
1322 47.6293 0.3127 3.8558 112.5924 263.2189 196.5919 53157.0 7.0
1322 47.8118 0.3376 6.5113 27.4498 311.1816 207.0866 53157.0 7.0
1322 47.8908 0.3231 14.3544 188.5305 149.4991 202.5902 53157.0 7.0
1323 47.6106 0.2675 9.9680 301.1071 5.3211 239.2285 53157.0 7.0
1327 47.8326 0.4066 0.9116 250.7357 236.9549 125.8750 53157.0 7.0
1329 47.7598 0.2090 6.8728 43.8363 319.5369 13.0850 53157.0 7.0
1330 47.7488 0.2921 6.1508 348.4112 277.4854 62.4549 53157.0 7.0
1331 47.8707 0.2800 7.9544 73.2445 1.3964 331.8972 53157.0 7.0
1331 47.8260 0.3608 8.4271 107.5059 323.9218 152.4643 53157.0 7.0
1331 47.6306 0.2528 7.3371 173.6041 36.2895 91.8541 53157.0 7.0
1331 47.6047 0.1896 9.1628 263.5663 338.9887 100.3511 53157.0 7.0
1334 47.8136 0.2829 4.5615 166.4986 44.1008 270.5534 53157.0 7.0
1335 47.9823 0.3156 1.6738 248.6526 199.5518 146.2934 53157.0 7.0
1341 47.7100 0.2685 16.4505 188.4306 1.3656 96.0664 53157.0 7.0
1342 47.9687 0.1942 6.0081 354.9803 290.9811 63.3229 53157.0 7.0
1343 47.8747 0.2372 2.1732 161.8349 217.8162 201.3908 53157.0 7.0
1344 47.7189 0.2478 15.4792 267.0954 263.0475 276.9815 53157.0 7.0
1344 47.7312 0.3063 12.0215 110.1395 159.3341 61.1201 53157.0 7.0
1344 47.8746 0.2495 4.3494 255.4704 237.5456 120.3530 53157.0 7.0
1346 47.7439 0.3259 14.4982 337.4239 48.0048 4.1855 53157.0 7.0
1347 47.9192 0.2521 3.0637 187.5764 207.2077 197.8902 53157.0 7.0
1349 47.8293 0.2241 5.7960 2.4680 65.4748 143.5132 53157.0 7.0
1349 47.8538 0.2974 14.1779 51.2780 84.4168 298.5210 53157.0 7.0
1349 47.6332 0.3915 10.6432 262.7686 105.4920 186.2928 53157.0 7.0
1350 47.8667 0.2567 3.9049 316.7149 347.5264 228.6427 53157.0 7.0
1351 47.8611 0.3199 10.8787 303.1703 294.1464 89.8891 53157.0 7.0
1353 47.8812 0.3748 14.0669 299.9399 209.0949 296.2079 53157.0 7.0
1354 47.8686 0.2249 10.8041 118.6796 63.9941 274.5897 53157.0 7.0
1355 47.6072 0.1835 8.1264 273.6529 224.8007 127.6739 53157.0 7.0
1355 47.9424 0.3262 3.9732 191.2833 280.6197 162.0841 53157.0 7.0
1355 47.9017 0.3312 11.6107 44.1092 156.1364 104.2314 53157.0 7.0
1357 47.6039 0.2980 13.9633 139.2560 20.4246 110.6547 53157.0 7.0
1359 47.9548 0.2513 5.5169 188.7639 289.6333 324.4322 53157.0 7.0
1359 47.7362 0.2861 8.8154 151.3687 44.4167 274.6627 53157.0 7.0
1359 47.7689 0.2407 6.6333 147.6065 335.6823 318.8040 53157.0 7.0
1359 47.6229 0.3041 2.3083 236.6578 106.6835 25.5747 53157.0 7.0
1359 47.7150 0.3178 10.7679 212.0759 65.9499 63.0842 53157.0 7.0
1359 47.8544 0.3308 6.9907 107.8366 346.4424 334.2226 53157.0 7.0
1359 47.6748 0.3701 6.8340 244.6574 282.7305 107.4325 53157.0 7.0
1360 47.8028 0.3406 11.7724 127.4759 120.3706 264.2197 53157.0 7.0
1360 47.7670 0.2387 14.2247 66.8992 209.2863 68.0015 53157.0 7.0
1363 47.7488 0.3320 8.2911 143.0957 45.1061 283.0297 53157.0 7.0
1363 47.6381 0.2923 5.0741 140.8763 203.7231 19.1826 53157.0 7.0
1365 47.9822 0.2774 11.3411 293.5647 107.2357 171.6830 53157.0 7.0
1366 47.9230 0.3344 8.6216 110.1132 82.1072 283.2694 53157.0 7.0
1366 47.6292 0.3301 9.0385 126.9747 349.7530 319.9863 53157.0 7.0
1367 47.9500 0.2760 7.4912 256.6386 171.8995 167.9548 53157.0 7.0
1367 47.9908 0.1111 8.6269 336.9037 95.1570 20.1325 53157.0 7.0
1370 47.6343 0.3421 4.8933 78.0017 357.7707 152.8244 53157.0 7.0
1370 47.8241 0.2801 6.8559 180.0272 355.2857 312.9171 53157.0 7.0
1370 47.9814 0.2687 7.1641 314.5084 128.0188 344.2215 53157.0 7.0
1373 47.6908 0.1982 14.7313 5.5316 252.6980 76.3318 53157.0 7.0
1374 47.8064 0.2539 17.0747 274.3221 262.1845 298.7778 53157.0 7.0
1374 47.6544 0.4093 4.3237 60.2104 182.3574 74.0286 53157.0 7.0
1374 47.9439 0.2009 11.3162 341.4419 131.5274 349.1340 53157.0 7.0
1374 47.6900 0.1582 7.8254 17.7088 229.5663 250.9221 53157.0 7.0
1374 47.8003 0.2786 2.3826 11.8051 217.0939 76.8705 53157.0 7.0
1376 47.8783 0.2078 12.4036 194.2663 336.1963 107.4679 53157.0 7.0
1380 47.7692 0.2528 3.9278 236.0761 170.8197 163.1490 53157.0 7.0
1382 47.7677 0.2068 4.6181 204.3567 334.0869 105.6074 53157.0 7.0
1382 47.9892 0.2834 5.7212 135.5307 71.9522 273.7156 53157.0 7.0
1393 47.6467 0.2034 4.8697 104.0931 151.1686 72.0366 53157.0 7.0
1393 47.7843 0.2055 5.2792 268.0801 349.7088 85.9795 53157.0 7.0
1393 47.9885 0.2817 8.0143 185.8618 191.6155 353.2553 53157.0 7.0
1393 47.7636 0.2241 6.3826 173.7313 17.4584 278.3822 53157.0 7.0
1393 47.9602 0.1937 10.0432 325.2674 52.9578 355.0881 53157.0 7.0
1394 47.7941 0.3379 8.3412 226.3600 75.4547 219.4811 53157.0 7.0
1396 47.8546 0.2706 8.2047 130.0711 351.2674 135.9954 53157.0 7.0
1396 47.9024 0.2435 8.3270 245.6248 202.2696 150.4670 53157.0 7.0
1398 47.9410 0.1956 5.6544 239.0866 49.4334 76.3339 53157.0 7.0
1399 47.8024 0.2696 7.5548 36.7853 218.5709 90.3836 53157.0 7.0
1399 47.6256 0.3007 3.2737 59.4695 250.1619 215.9571 53157.0 7.0
1400 47.8631 0.2646 3.8265 33.4630 260.0309 249.8398 53157.0 7.0
1401 47.7722 0.3170 5.4866 26.8119 179.0794 89.8811 53157.0 7.0
1401 47.6794 0.2546 13.4124 255.2437 235.2759 297.5734 53157.0 7.0
1402 47.8416 0.2762 1.1422 152.2304 291.0305 338.3756 53157.0 7.0
1404 47.7857 0.3629 13.0816 275.0574 190.4493 132.2575 53157.0 7.0
1408 47.9007 0.2831 4.0402 242.7569 169.7429 350.0944 53157.0 7.0
1411 47.9006 0.2731 5.3656 173.6786 85.2126 233.4155 53157.0 7.0
1411 47.8908 0.3975 13.2104 2.8096 174.9803 283.4300 53157.0 7.0
1413 47.8643 0.2864 7.4713 210.5633 229.3760 160.6658 53157.0 7.0
1413 47.7522 0.1408 7.5582 229.3290 350.0014 256.1245 53157.0 7.0
1414 47.8134 0.2393 11.0241 194.4285 83.4901 58.4414 53157.0 7.0
1417 47.8171 0.2114 2.3207 226.2162 192.1172 165.0941 53157.0 7.0
1418 47.7885 0.2874 5.6997 90.1931 44.7876 309.9430 53157.0 7.0
1419 47.8464 0.3079 12.3018 122.7586 108.0800 72.1364 53157.0 7.0
1423 47.6234 0.2508 7.0541 168.7405 138.8430 32.7770 53157.0 7.0
1423 47.6140 0.2425 4.9690 307.1349 177.0870 148.6510 53157.0 7.0
1423 47.9227 0.2410 2.2073 270.7278 302.2812 98.2570 53157.0 7.0
1424 47.8535 0.2631 9.1155 284.2717 113.3573 347.6148 53157.0 7.0
1426 47.7079 0.2035 4.0406 249.4051 233.4932 155.9468 53157.0 7.0
1427 47.7949 0.2879 5.7775 91.7480 172.3581 253.4872 53157.0 7.0
1427 47.9197 0.2539 9.3122 7.7709 224.8503 64.3061 53157.0 7.0
1427 47.7737 0.3087 7.3842 292.0812 291.9285 268.8710 53157.0 7.0
1427 47.7191 0.2103 11.8346 339.0466 73.1498 156.3122 53157.0 7.0
1429 47.8192 0.3134 3.4347 237.6735 251.8322 332.2177 53157.0 7.0
1431 47.6118 0.3069 8.0979 251.7331 162.0807 342.5006 53157.0 7.0
1438 47.9348 0.2879 1.2749 96.5369 187.7569 227.2720 53157.0 7.0
1438 47.6636 0.2897 11.4562 172.2071 75.6465 249.0209 53157.0 7.0
1439 47.9587 0.2316 12.7857 93.3899 197.5147 226.9155 53157.0 7.0
1439 47.9882 0.1911 11.3830 27.8228 330.2375 7.6007 53157.0 7.0
1440 47.6598 0.2268 7.4986 290.6329 135.9460 347.7344 53157.0 7.0
1441 47.9725 0.2928 9.9790 80.8380 107.4392 94.7606 53157.0 7.0
1442 47.9761 0.2341 13.2939 51.0150 13.9161 159.8896 53157.0 7.0
1443 47.7494 0.2044 6.5601 168.3724 275.8574 339.5869 53157.0 7.0
1446 47.7708 0.3221 2.8066 180.8875 76.7130 61.7015 53157.0 7.0
1446 47.6067 0.3182 8.2832 34.3338 300.9030 22.2326 53157.0 7.0
1447 47.9483 0.1805 8.7465 132.9856 26.5115 124.1623 53157.0 7.0
1448 47.6253 0.2721 5.9240 70.6472 135.9340 276.6874 53157.0 7.0
1448 47.8979 0.3125 6.7917 17.9400 238.2434 245.2541 53157.0 7.0
1450 47.7464 0.1979 6.9860 170.0983 144.2414 254.2414 53157.0 7.0
1451 47.9870 0.2236 9.0833 268.5527 167.0696 325.4893 53157.0 7.0
1451 47.9856 0.2749 1.8417 133.8820 43.0827 116.0529 53157.0 7.0
1452 47.8838 0.3616 5.5095 342.2512 28.7899 195.1337 53157.0 7.0
1453 47.9916 0.2211 3.4305 212.2774 33.4253 267.6980 53157.0 7.0
1453 47.9415 0.3719 15.8624 132.0260 118.2472 262.6154 53157.0 7.0
1454 47.9446 0.2714 10.4098 307.9663 87.5593 178.9948 53157.0 7.0
1455 47.8877 0.2596 13.1776 341.1138 174.5696 294.7023 53157.0 7.0
1455 47.9761 0.2843 5.1684 313.0268 289.6804 261.0758 53157.0 7.0
1456 47.7065 0.2474 3.7307 123.7142 25.1387 142.5402 53157.0 7.0
1456 47.9359 0.1872 3.0988 300.4007 337.9524 231.6604 53157.0 7.0
1457 47.6765 0.3047 5.8532 165.9495 210.4346 6.6020 53157.0 7.0
1458 47.6894 0.2102 2.4604 294.1721 193.8969 310.0426 53157.0 7.0
1459 47.8284 0.2220 12.3543 28.4694 175.2198 296.4330 53157.0 7.0
1461 47.6346 0.2117 1.2094 263.3259 292.4908 107.4843 53157.0 7.0
1461 47.9535 0.3169 6.3101 234.7539 129.8585 13.1364 53157.0 7.0
1462 47.9944 0.1533 8.0033 140.0352 196.8386 41.0695 53157.0 7.0
1462 47.7825 0.2360 4.5725 316.5364 224.3593 278.7682 53157.0 7.0
1462 47.6643 0.2608 15.2764 311.4171 92.1594 359.1342 53157.0 7.0
